id,name,link,submit_link,submitted_solutions,accuracy,status_link,difficulty
2573,Sonya and Gifts,https://www.codechef.com/problems/SONGIF,https://www.codechef.com/submit/SONGIF,14,25.97,https://www.codechef.com/status/SONGIF,hard
2574,Maximum and Minimum,https://www.codechef.com/problems/MXMN,https://www.codechef.com/submit/MXMN,14,15.22,https://www.codechef.com/status/MXMN,hard
2575,Move the Coins 2,https://www.codechef.com/problems/MOVCOIN2,https://www.codechef.com/submit/MOVCOIN2,14,34.92,https://www.codechef.com/status/MOVCOIN2,hard
2576,Expected Repetitions,https://www.codechef.com/problems/EXPREP,https://www.codechef.com/submit/EXPREP,14,26,https://www.codechef.com/status/EXPREP,hard
2577,Chef Thanos Wants Perfect Balance,https://www.codechef.com/problems/RGY,https://www.codechef.com/submit/RGY,14,55,https://www.codechef.com/status/RGY,hard
2578,Communicating Servers,https://www.codechef.com/problems/SERVERS,https://www.codechef.com/submit/SERVERS,15,35.59,https://www.codechef.com/status/SERVERS,hard
2579,Even Coefficients,https://www.codechef.com/problems/EVENPOLY,https://www.codechef.com/submit/EVENPOLY,15,38.64,https://www.codechef.com/status/EVENPOLY,hard
2580,Something About Divisors,https://www.codechef.com/problems/DIVISORS,https://www.codechef.com/submit/DIVISORS,15,14.06,https://www.codechef.com/status/DIVISORS,hard
2581,Xor Matrix,https://www.codechef.com/problems/XRMTRX,https://www.codechef.com/submit/XRMTRX,15,12.82,https://www.codechef.com/status/XRMTRX,hard
2582,Chef has a Spaghetti Garden,https://www.codechef.com/problems/CHEFSPAG,https://www.codechef.com/submit/CHEFSPAG,15,18.39,https://www.codechef.com/status/CHEFSPAG,hard
2583,Sereja and Inversions,https://www.codechef.com/problems/SEAINVS,https://www.codechef.com/submit/SEAINVS,15,24.24,https://www.codechef.com/status/SEAINVS,hard
2584,Coprime 6 tuples,https://www.codechef.com/problems/TUPLES,https://www.codechef.com/submit/TUPLES,15,17.27,https://www.codechef.com/status/TUPLES,hard
2585,Meeting location,https://www.codechef.com/problems/MEETUP,https://www.codechef.com/submit/MEETUP,15,24.64,https://www.codechef.com/status/MEETUP,hard
2586,Painting Tree,https://www.codechef.com/problems/KILLER,https://www.codechef.com/submit/KILLER,15,20.39,https://www.codechef.com/status/KILLER,hard
2587,Chef and Isomorphic Array,https://www.codechef.com/problems/ISOARRAY,https://www.codechef.com/submit/ISOARRAY,15,14.19,https://www.codechef.com/status/ISOARRAY,hard
2588,Lucky Edge,https://www.codechef.com/problems/LKYEDGE,https://www.codechef.com/submit/LKYEDGE,15,13.48,https://www.codechef.com/status/LKYEDGE,hard
2589,Picking Fruit for Chefs,https://www.codechef.com/problems/PFRUIT,https://www.codechef.com/submit/PFRUIT,15,49.3,https://www.codechef.com/status/PFRUIT,hard
2590,Winning Ways,https://www.codechef.com/problems/MDSWIN,https://www.codechef.com/submit/MDSWIN,15,39.13,https://www.codechef.com/status/MDSWIN,hard
2591,Pretty Boxes,https://www.codechef.com/problems/PBOXES,https://www.codechef.com/submit/PBOXES,15,40.29,https://www.codechef.com/status/PBOXES,hard
2592,Chef and Rainbow Road,https://www.codechef.com/problems/RNBWROAD,https://www.codechef.com/submit/RNBWROAD,15,30.56,https://www.codechef.com/status/RNBWROAD,hard
2593,Bytelandian Shoppers,https://www.codechef.com/problems/BYTESHOP,https://www.codechef.com/submit/BYTESHOP,16,39.02,https://www.codechef.com/status/BYTESHOP,hard
2594,Sines Sum Queries,https://www.codechef.com/problems/SINSUMQ,https://www.codechef.com/submit/SINSUMQ,16,13.17,https://www.codechef.com/status/SINSUMQ,hard
2595,Colored Domino Tilings and Cuts,https://www.codechef.com/problems/DOMNOCUT,https://www.codechef.com/submit/DOMNOCUT,16,31.82,https://www.codechef.com/status/DOMNOCUT,hard
2596,Hypertrees,https://www.codechef.com/problems/HYPER,https://www.codechef.com/submit/HYPER,16,64,https://www.codechef.com/status/HYPER,hard
2597,McHefs 3D Logo,https://www.codechef.com/problems/LOGO,https://www.codechef.com/submit/LOGO,16,94.12,https://www.codechef.com/status/LOGO,hard
2598,Counting Subgraphs,https://www.codechef.com/problems/SUBGRAPH,https://www.codechef.com/submit/SUBGRAPH,16,41.51,https://www.codechef.com/status/SUBGRAPH,hard
2599,Gaming Inversion,https://www.codechef.com/problems/INVERT,https://www.codechef.com/submit/INVERT,16,25,https://www.codechef.com/status/INVERT,hard
2600,Chef and Cut,https://www.codechef.com/problems/CHEFKC,https://www.codechef.com/submit/CHEFKC,16,58.62,https://www.codechef.com/status/CHEFKC,hard
2601,Couples sit next to each other,https://www.codechef.com/problems/COUPLES,https://www.codechef.com/submit/COUPLES,16,18.95,https://www.codechef.com/status/COUPLES,hard
2602,Flipping Polygons,https://www.codechef.com/problems/NGONS,https://www.codechef.com/submit/NGONS,16,57.14,https://www.codechef.com/status/NGONS,hard
2603,Maximum Distance,https://www.codechef.com/problems/MXDIST,https://www.codechef.com/submit/MXDIST,16,14.39,https://www.codechef.com/status/MXDIST,hard
2604,Perfect Partitions,https://www.codechef.com/problems/PPARTS,https://www.codechef.com/submit/PPARTS,16,41.38,https://www.codechef.com/status/PPARTS,hard
2605,Rooted Minimum Spanning Tree,https://www.codechef.com/problems/ROOTMST,https://www.codechef.com/submit/ROOTMST,16,30.38,https://www.codechef.com/status/ROOTMST,hard
2606,Haunted Maze,https://www.codechef.com/problems/HAUNTED,https://www.codechef.com/submit/HAUNTED,17,29.67,https://www.codechef.com/status/HAUNTED,hard
2607,Substring and five rules,https://www.codechef.com/problems/ANUSFR,https://www.codechef.com/submit/ANUSFR,17,24.58,https://www.codechef.com/status/ANUSFR,hard
2608,Wait for it,https://www.codechef.com/problems/KOL1511,https://www.codechef.com/submit/KOL1511,17,10.16,https://www.codechef.com/status/KOL1511,hard
2609,Optimal use of Nuclear Power plant ,https://www.codechef.com/problems/KOL16G,https://www.codechef.com/submit/KOL16G,17,45.61,https://www.codechef.com/status/KOL16G,hard
2610,Matrix Sum,https://www.codechef.com/problems/MATRIXUM,https://www.codechef.com/submit/MATRIXUM,17,29.03,https://www.codechef.com/status/MATRIXUM,hard
2611,Far Graphs,https://www.codechef.com/problems/FARGRAPH,https://www.codechef.com/submit/FARGRAPH,17,26.47,https://www.codechef.com/status/FARGRAPH,hard
2612,Shortest Palindromic Superstring,https://www.codechef.com/problems/SPS,https://www.codechef.com/submit/SPS,17,19.83,https://www.codechef.com/status/SPS,hard
2613,Egg free DAG,https://www.codechef.com/problems/EGGFREE,https://www.codechef.com/submit/EGGFREE,17,27.87,https://www.codechef.com/status/EGGFREE,hard
2614,Congruent triangles,https://www.codechef.com/problems/H3,https://www.codechef.com/submit/H3,18,22.02,https://www.codechef.com/status/H3,hard
2615,Making Change,https://www.codechef.com/problems/CHANGE,https://www.codechef.com/submit/CHANGE,18,28.83,https://www.codechef.com/status/CHANGE,hard
2616,Path Triples On Tree,https://www.codechef.com/problems/TUPLES2,https://www.codechef.com/submit/TUPLES2,18,64.52,https://www.codechef.com/status/TUPLES2,hard
2617,Sum on Tree,https://www.codechef.com/problems/TSUM2,https://www.codechef.com/submit/TSUM2,18,37.93,https://www.codechef.com/status/TSUM2,hard
2618,Interactive Matrix,https://www.codechef.com/problems/INMAT,https://www.codechef.com/submit/INMAT,18,4.4,https://www.codechef.com/status/INMAT,hard
2619,Max digit Tree,https://www.codechef.com/problems/MAXDTREE,https://www.codechef.com/submit/MAXDTREE,18,54.55,https://www.codechef.com/status/MAXDTREE,hard
2620,Reforms  Reforms Never Change,https://www.codechef.com/problems/REFORMS,https://www.codechef.com/submit/REFORMS,18,20.18,https://www.codechef.com/status/REFORMS,hard
2621,Danya and Different Values,https://www.codechef.com/problems/DIFVAL,https://www.codechef.com/submit/DIFVAL,18,19.38,https://www.codechef.com/status/DIFVAL,hard
2622,Buggy algorithm,https://www.codechef.com/problems/E5,https://www.codechef.com/submit/E5,19,25.64,https://www.codechef.com/status/E5,hard
2623,Ciel and Earthquake,https://www.codechef.com/problems/CIELQUAK,https://www.codechef.com/submit/CIELQUAK,19,14.81,https://www.codechef.com/status/CIELQUAK,hard
2624,Bishops,https://www.codechef.com/problems/TABISHOP,https://www.codechef.com/submit/TABISHOP,19,15.09,https://www.codechef.com/status/TABISHOP,hard
2625,Sereja and Permutations,https://www.codechef.com/problems/SEAPERMS,https://www.codechef.com/submit/SEAPERMS,19,24.18,https://www.codechef.com/status/SEAPERMS,hard
2626,Persistent oak,https://www.codechef.com/problems/OAK,https://www.codechef.com/submit/OAK,19,8.98,https://www.codechef.com/status/OAK,hard
2627,Men and Horses,https://www.codechef.com/problems/KOL16D,https://www.codechef.com/submit/KOL16D,19,29.73,https://www.codechef.com/status/KOL16D,hard
2628,Johny the farmer,https://www.codechef.com/problems/E3,https://www.codechef.com/submit/E3,20,15.5,https://www.codechef.com/status/E3,hard
2629,The Hungry Bear,https://www.codechef.com/problems/HBEAR,https://www.codechef.com/submit/HBEAR,20,23.42,https://www.codechef.com/status/HBEAR,hard
2630,Yet Another Sequence,https://www.codechef.com/problems/YASEQ,https://www.codechef.com/submit/YASEQ,20,35.82,https://www.codechef.com/status/YASEQ,hard
2631,Cool Numbers,https://www.codechef.com/problems/COOLNUM,https://www.codechef.com/submit/COOLNUM,20,12.15,https://www.codechef.com/status/COOLNUM,hard
2632,Max Circumference,https://www.codechef.com/problems/MAXCIR,https://www.codechef.com/submit/MAXCIR,20,14.21,https://www.codechef.com/status/MAXCIR,hard
2633,Count Digits,https://www.codechef.com/problems/CNTDIGIT,https://www.codechef.com/submit/CNTDIGIT,20,12.79,https://www.codechef.com/status/CNTDIGIT,hard
2634,Counting is life,https://www.codechef.com/problems/CNTL,https://www.codechef.com/submit/CNTL,20,49.28,https://www.codechef.com/status/CNTL,hard
2635,Batman and Tree,https://www.codechef.com/problems/BTMNTREE,https://www.codechef.com/submit/BTMNTREE,20,31,https://www.codechef.com/status/BTMNTREE,hard
2636,A Leisurely Journey,https://www.codechef.com/problems/TRIPWAYS,https://www.codechef.com/submit/TRIPWAYS,20,17.14,https://www.codechef.com/status/TRIPWAYS,hard
2637,Se7en,https://www.codechef.com/problems/F4,https://www.codechef.com/submit/F4,21,4.75,https://www.codechef.com/status/F4,hard
2638,Divide or die,https://www.codechef.com/problems/DIVIDEN,https://www.codechef.com/submit/DIVIDEN,21,9.03,https://www.codechef.com/status/DIVIDEN,hard
2639,Devu  his sister and Rangoli,https://www.codechef.com/problems/MINPOLY,https://www.codechef.com/submit/MINPOLY,21,37.78,https://www.codechef.com/status/MINPOLY,hard
2640,Decompose the Tree,https://www.codechef.com/problems/TREEPATH,https://www.codechef.com/submit/TREEPATH,21,13.47,https://www.codechef.com/status/TREEPATH,hard
2641,Shortest path queries,https://www.codechef.com/problems/TACTQUER,https://www.codechef.com/submit/TACTQUER,21,98.09,https://www.codechef.com/status/TACTQUER,hard
2642,Waiting in a Queue,https://www.codechef.com/problems/WIQ,https://www.codechef.com/submit/WIQ,21,12.76,https://www.codechef.com/status/WIQ,hard
2643,Martial Arts,https://www.codechef.com/problems/MARTARTS,https://www.codechef.com/submit/MARTARTS,22,40.74,https://www.codechef.com/status/MARTARTS,hard
2644,Flower Pots,https://www.codechef.com/problems/FLOWERPO,https://www.codechef.com/submit/FLOWERPO,22,42.86,https://www.codechef.com/status/FLOWERPO,hard
2645,Absolute Difference Sum,https://www.codechef.com/problems/ABSDIFFS,https://www.codechef.com/submit/ABSDIFFS,22,14.43,https://www.codechef.com/status/ABSDIFFS,hard
2646,Alohomora,https://www.codechef.com/problems/KHULJA,https://www.codechef.com/submit/KHULJA,22,32.93,https://www.codechef.com/status/KHULJA,hard
2647,Forgotten Tree 9,https://www.codechef.com/problems/FGTREE,https://www.codechef.com/submit/FGTREE,22,25.53,https://www.codechef.com/status/FGTREE,hard
2648,Divide and conquer,https://www.codechef.com/problems/F6,https://www.codechef.com/submit/F6,23,34.34,https://www.codechef.com/status/F6,hard
2649,Product of Digits,https://www.codechef.com/problems/DIGITS,https://www.codechef.com/submit/DIGITS,23,12.15,https://www.codechef.com/status/DIGITS,hard
2650,Shortest Circuit Evaluation,https://www.codechef.com/problems/SHORTCIR,https://www.codechef.com/submit/SHORTCIR,23,39.78,https://www.codechef.com/status/SHORTCIR,hard
2651,Bears and Bees,https://www.codechef.com/problems/BEARS,https://www.codechef.com/submit/BEARS,23,41.82,https://www.codechef.com/status/BEARS,hard
2652,Equivalent Suffix Tries,https://www.codechef.com/problems/EST,https://www.codechef.com/submit/EST,23,29.68,https://www.codechef.com/status/EST,hard
2653,Heavy Light Decomposition,https://www.codechef.com/problems/HLD,https://www.codechef.com/submit/HLD,23,15.06,https://www.codechef.com/status/HLD,hard
2654,Simplify the Square Root,https://www.codechef.com/problems/SQRGOOD,https://www.codechef.com/submit/SQRGOOD,23,16.78,https://www.codechef.com/status/SQRGOOD,hard
2655,Chef and Interval Painting,https://www.codechef.com/problems/CHEFKNN,https://www.codechef.com/submit/CHEFKNN,23,42.52,https://www.codechef.com/status/CHEFKNN,hard
2656,Chef Cuts Tree,https://www.codechef.com/problems/CUTTREE,https://www.codechef.com/submit/CUTTREE,23,43.59,https://www.codechef.com/status/CUTTREE,hard
2657,Computer Virus,https://www.codechef.com/problems/CMPVIRS,https://www.codechef.com/submit/CMPVIRS,23,70,https://www.codechef.com/status/CMPVIRS,hard
2658,Tidying Posters,https://www.codechef.com/problems/POSTERS,https://www.codechef.com/submit/POSTERS,24,38.82,https://www.codechef.com/status/POSTERS,hard
2659,String Query,https://www.codechef.com/problems/STRQUERY,https://www.codechef.com/submit/STRQUERY,24,14.9,https://www.codechef.com/status/STRQUERY,hard
2660,Mixing flavors,https://www.codechef.com/problems/MIXFLVOR,https://www.codechef.com/submit/MIXFLVOR,24,23.87,https://www.codechef.com/status/MIXFLVOR,hard
2661,Binary Tree,https://www.codechef.com/problems/COOK82E,https://www.codechef.com/submit/COOK82E,24,98.6,https://www.codechef.com/status/COOK82E,hard
2662,Highways,https://www.codechef.com/problems/HIGH,https://www.codechef.com/submit/HIGH,25,20.15,https://www.codechef.com/status/HIGH,hard
2663,Mario and Luigi,https://www.codechef.com/problems/FURGRAPH,https://www.codechef.com/submit/FURGRAPH,25,18.99,https://www.codechef.com/status/FURGRAPH,hard
2664,Darts,https://www.codechef.com/problems/DARTSEGM,https://www.codechef.com/submit/DARTSEGM,25,22.79,https://www.codechef.com/status/DARTSEGM,hard
2665,Chef and Equations,https://www.codechef.com/problems/CHEFEQUA,https://www.codechef.com/submit/CHEFEQUA,25,27.32,https://www.codechef.com/status/CHEFEQUA,hard
2666,Traffic jam,https://www.codechef.com/problems/N5,https://www.codechef.com/submit/N5,26,13.36,https://www.codechef.com/status/N5,hard
2667,Buying Land,https://www.codechef.com/problems/BUYLAND,https://www.codechef.com/submit/BUYLAND,26,29.91,https://www.codechef.com/status/BUYLAND,hard
2668,Safe Routes,https://www.codechef.com/problems/ROUTES,https://www.codechef.com/submit/ROUTES,26,25.78,https://www.codechef.com/status/ROUTES,hard
2669,Two Roads,https://www.codechef.com/problems/TWOROADS,https://www.codechef.com/submit/TWOROADS,26,22.64,https://www.codechef.com/status/TWOROADS,hard
2670,Balancing Network Revisited,https://www.codechef.com/problems/BALNET,https://www.codechef.com/submit/BALNET,26,29.91,https://www.codechef.com/status/BALNET,hard
2671,Backup Functions,https://www.codechef.com/problems/FUNCTION,https://www.codechef.com/submit/FUNCTION,27,41.11,https://www.codechef.com/status/FUNCTION,hard
2672,Minesweeper Reversed,https://www.codechef.com/problems/MINESREV,https://www.codechef.com/submit/MINESREV,27,25.63,https://www.codechef.com/status/MINESREV,hard
2673,Brand New Game,https://www.codechef.com/problems/BNGAME,https://www.codechef.com/submit/BNGAME,27,11.4,https://www.codechef.com/status/BNGAME,hard
2674,Payton numbers,https://www.codechef.com/problems/CUSTPRIM,https://www.codechef.com/submit/CUSTPRIM,27,34.18,https://www.codechef.com/status/CUSTPRIM,hard
2675,Chef and Tree,https://www.codechef.com/problems/CHEFTREE,https://www.codechef.com/submit/CHEFTREE,27,18.04,https://www.codechef.com/status/CHEFTREE,hard
2676,Josephus Again,https://www.codechef.com/problems/JOSEPHUS,https://www.codechef.com/submit/JOSEPHUS,27,22.41,https://www.codechef.com/status/JOSEPHUS,hard
2677,Party,https://www.codechef.com/problems/PARRTY,https://www.codechef.com/submit/PARRTY,27,18.56,https://www.codechef.com/status/PARRTY,hard
2678,Reduce string,https://www.codechef.com/problems/STREDUC,https://www.codechef.com/submit/STREDUC,28,20.55,https://www.codechef.com/status/STREDUC,hard
2679,Short II,https://www.codechef.com/problems/SHORT2,https://www.codechef.com/submit/SHORT2,28,29.13,https://www.codechef.com/status/SHORT2,hard
2680,Roots of a Tree,https://www.codechef.com/problems/TROOT,https://www.codechef.com/submit/TROOT,28,18.3,https://www.codechef.com/status/TROOT,hard
2681,Chef  Leonardo And Queries,https://www.codechef.com/problems/CHEFFIB,https://www.codechef.com/submit/CHEFFIB,28,14.56,https://www.codechef.com/status/CHEFFIB,hard
2682,Pruning Trees,https://www.codechef.com/problems/PRUNING,https://www.codechef.com/submit/PRUNING,29,62.86,https://www.codechef.com/status/PRUNING,hard
